[17:35:20.337] Namespace(root_path='/storage/nfs_createproject_tciadataset/FDG-PET-CT-Lesions/Processing/Mahan_codes_docus/SwinUnet/imagesTr', label_path='/storage/nfs_createproject_tciadataset/FDG-PET-CT-Lesions/Processing/Mahan_codes_docus/SwinUnet/labelsTr', dataset='TCIA', list_dir='./lists/lists_Synapse', num_classes=2, output_dir='output', max_iterations=10000, max_epochs=10, batch_size=4, n_gpu=1, deterministic=1, base_lr=0.0001, img_size=400, seed=1234, cfg='configs/swin_tiny_patch4_window7_224_lite.yaml', data_aug='1', opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False)
[17:35:44.094] iteration on TRAIN 122 : loss : 0.406354
[17:35:44.237] iteration on TRAIN 123 : loss : 0.424791
[17:35:44.380] iteration on TRAIN 124 : loss : 0.429641
[17:35:44.523] iteration on TRAIN 125 : loss : 0.430614
[17:35:44.666] iteration on TRAIN 126 : loss : 0.426702
[17:35:44.808] iteration on TRAIN 127 : loss : 0.416426
[17:35:44.951] iteration on TRAIN 128 : loss : 0.434745
[17:35:45.093] iteration on TRAIN 129 : loss : 0.430217
[17:35:45.236] iteration on TRAIN 130 : loss : 0.413056
[17:35:45.381] iteration on TRAIN 131 : loss : 0.426717
[17:35:45.524] iteration on TRAIN 132 : loss : 0.416890
[17:35:45.668] iteration on TRAIN 133 : loss : 0.421471
[17:35:45.811] iteration on TRAIN 134 : loss : 0.449168
[17:35:45.954] iteration on TRAIN 135 : loss : 0.435085
[17:35:46.096] iteration on TRAIN 136 : loss : 0.412045
[17:35:46.239] iteration on TRAIN 137 : loss : 0.428480
[17:35:46.383] iteration on TRAIN 138 : loss : 0.411530
[17:35:46.527] iteration on TRAIN 139 : loss : 0.415395
[17:35:46.673] iteration on TRAIN 140 : loss : 0.421031
[17:35:46.817] iteration on TRAIN 141 : loss : 0.416265
[17:35:46.961] iteration on TRAIN 142 : loss : 0.413329
[17:35:47.104] iteration on TRAIN 143 : loss : 0.412155
[17:35:47.246] iteration on TRAIN 144 : loss : 0.410448
[17:35:47.389] iteration on TRAIN 145 : loss : 0.416932
[17:35:47.533] iteration on TRAIN 146 : loss : 0.408220
[17:35:47.676] iteration on TRAIN 147 : loss : 0.397542
[17:35:47.823] iteration on TRAIN 148 : loss : 0.407267
[17:35:47.967] iteration on TRAIN 149 : loss : 0.406595
[17:35:48.111] iteration on TRAIN 150 : loss : 0.414667
[17:35:48.254] iteration on TRAIN 151 : loss : 0.409089
[17:35:48.396] iteration on TRAIN 152 : loss : 0.408152
[17:35:48.539] iteration on TRAIN 153 : loss : 0.403047
[17:35:48.682] iteration on TRAIN 154 : loss : 0.401673
[17:35:48.824] iteration on TRAIN 155 : loss : 0.435938
[17:35:48.973] iteration on TRAIN 156 : loss : 0.425457
[17:35:49.117] iteration on TRAIN 157 : loss : 0.395474
[17:35:49.260] iteration on TRAIN 158 : loss : 0.405258
[17:35:49.404] iteration on TRAIN 159 : loss : 0.409608
[17:35:49.548] iteration on TRAIN 160 : loss : 0.394383
[17:35:49.692] iteration on TRAIN 161 : loss : 0.395048
[17:35:49.835] iteration on TRAIN 162 : loss : 0.409991
[17:35:49.983] iteration on TRAIN 163 : loss : 0.390116
[17:35:50.126] iteration on TRAIN 164 : loss : 0.409466
[17:35:50.270] iteration on TRAIN 165 : loss : 0.397488
[17:35:50.413] iteration on TRAIN 166 : loss : 0.402990
[17:35:50.557] iteration on TRAIN 167 : loss : 0.408951
[17:35:50.702] iteration on TRAIN 168 : loss : 0.400930
[17:35:50.844] iteration on TRAIN 169 : loss : 0.410314
[17:35:50.985] iteration on TRAIN 170 : loss : 0.394567
[17:35:51.127] iteration on TRAIN 171 : loss : 0.402347
[17:35:51.270] iteration on TRAIN 172 : loss : 0.413987
[17:35:51.414] iteration on TRAIN 173 : loss : 0.397394
[17:35:51.556] iteration on TRAIN 174 : loss : 0.389648
[17:35:51.697] iteration on TRAIN 175 : loss : 0.401488
[17:35:51.839] iteration on TRAIN 176 : loss : 0.404613
[17:35:51.981] iteration on TRAIN 177 : loss : 0.397571
[17:35:52.123] iteration on TRAIN 178 : loss : 0.406396
[17:35:52.265] iteration on TRAIN 179 : loss : 0.395445
[17:35:52.407] iteration on TRAIN 180 : loss : 0.386164
[17:35:52.550] iteration on TRAIN 181 : loss : 0.389787
[17:35:52.692] iteration on TRAIN 182 : loss : 0.402941
[17:35:52.834] iteration on TRAIN 183 : loss : 0.398563
[17:35:52.977] iteration on TRAIN 184 : loss : 0.393297
[17:35:53.118] iteration on TRAIN 185 : loss : 0.397927
[17:35:53.262] iteration on TRAIN 186 : loss : 0.412691
[17:35:53.405] iteration on TRAIN 187 : loss : 0.403262
[17:35:53.549] iteration on TRAIN 188 : loss : 0.399386
[17:35:53.693] iteration on TRAIN 189 : loss : 0.386633
[17:35:53.836] iteration on TRAIN 190 : loss : 0.395310
[17:35:53.980] iteration on TRAIN 191 : loss : 0.402372
[17:35:54.124] iteration on TRAIN 192 : loss : 0.404112
[17:35:54.267] iteration on TRAIN 193 : loss : 0.393899
[17:35:54.412] iteration on TRAIN 194 : loss : 0.389073
[17:35:54.555] iteration on TRAIN 195 : loss : 0.399822
[17:35:54.701] iteration on TRAIN 196 : loss : 0.385061
[17:35:54.845] iteration on TRAIN 197 : loss : 0.378669
[17:35:54.988] iteration on TRAIN 198 : loss : 0.410080
[17:35:55.131] iteration on TRAIN 199 : loss : 0.383969
[17:35:55.275] iteration on TRAIN 200 : loss : 0.400512
[17:35:55.418] iteration on TRAIN 201 : loss : 0.382563
[17:35:55.562] iteration on TRAIN 202 : loss : 0.391860
[17:35:55.707] iteration on TRAIN 203 : loss : 0.387114
[17:35:55.852] iteration on TRAIN 204 : loss : 0.388894
